Account_ID,Customer_ID,Account_Type,Average_Balance,Monthly_Expenses,Monthly_Savings,EMI,Loan_Amount,Credit_Score,Debt_to_Income_Ratio,Number_of_Accounts,Digital_Banking_Usage,Mobile_App_Usage,ATM_Transactions,Online_Transactions
ACC203495,CUST102087,Savings,11886.77,1836.77,2273.33,0,0,648,0.01,,93,96,12,
ACC202821,CUST103292,Current,105009.29,139139.55,,255947.26,5531424.17,548,0.95,5,58,39,12,11
ACC201424,CUST104435,Salary,758860.91,85757.1,136224.3,0,0,651,0.03,,85,68,11,25
ACC203542,CUST101640,Salary,500,1500,-633.17,0,0,572,0,3,76,97,14,42
ACC204908,CUST103561,Savings,17600.72,3443.61,3009.16,0,,638,0.03,2,,,14,34
ACC203574,CUST102306,,,87622.62,28367.59,58036.07,4001944.53,622,0.3,1,75,53,11,19
ACC200050,CUST104615,Fixed Deposit Linked,612018.65,53318.17,96169.8,0,0,649,0,1,68,55,,18
ACC201887,CUST104574,Salary,8135.64,4686.69,1062.48,0,0,553,0,1,100,100,8,38
ACC203695,CUST100614,,772960.32,290107.49,142029.06,0,0,715,0,3,54,34,11,13
ACC204229,CUST104417,Salary,1059.48,1500,255.62,0,0,529,0,3,58,62,12,20
ACC200482,CUST101588,NRI,6021.95,7237.71,1014.75,0,0,561,0.01,1,76,72,8,38
ACC203393,CUST101030,Savings,,45662.33,31549.11,0,0,680,,1,79,75,8,35
ACC202251,CUST100383,Savings,2648831.63,652348.56,661003.75,0,0,683,0.01,3,55,70,16,28
ACC204162,CUST100419,Savings,9607.92,3083.25,1718.59,0,0,554,0.02,4,96,87,11,27
ACC202313,CUST104611,Savings,35752.1,71183.91,-11366.49,43099.18,4870967.31,539,0.36,4,72,59,9,22
ACC202849,CUST104289,Savings,162371.95,442005.58,-363952.31,569834.02,33238079.09,569,0.95,,56,67,18,
ACC203103,CUST104228,Savings,595.58,1656.08,71.81,308.29,20000,,0.2,3,97,97,7,34
ACC204127,CUST104612,Savings,114009.11,36493.04,23979.75,0,0,732,0,2,72,39,6,
ACC203867,CUST104964,Fixed Deposit Linked,278259.95,51682.07,33536.28,28330.1,2176597.7,572,0.25,1,77,69,15,33
ACC202465,CUST104963,Current,3987123.2,223119.89,347689.78,0,0,655,0.01,1,91,75,5,38
ACC202929,CUST102390,Current,683127.21,701532.28,-143494.85,473375.93,22794161.85,599,0.47,4,63,61,11,33
ACC204106,CUST102861,Salary,86195.82,21313.86,21291.96,0,0,699,0,2,72,54,12,18
ACC200064,CUST100023,Salary,52653.56,7725.77,8728.31,0,0,635,0.04,1,57,33,15,23
ACC204897,CUST102773,,199565.15,29883.26,34227.04,0,0,640,0,1,30,22,16,7
ACC200776,CUST100798,Current,163221.03,80514.48,15207.59,17455.59,1030927.51,,0.19,4,70,48,8,24
ACC204173,CUST102151,Salary,192834.17,69994.27,42940.29,0,0,584,0,1,,81,1,27
ACC202734,CUST103540,Salary,174121.89,55649.59,35952.44,0,0,706,0,3,68,55,10,21
ACC202580,CUST101731,Savings,4306.24,9131.99,472.52,0,0,626,0,1,83,88,11,35
ACC203483,CUST102863,Savings,32611.36,7694.89,5092.84,0,0,564,0.01,4,61,,15,27
ACC204885,CUST102790,Salary,65211.97,59942.51,9089.62,82759.85,5252294.7,698,0.52,4,79,91,6,34
ACC202344,CUST104808,Salary,3268.23,,-2193.95,15548.98,683781.72,575,0.48,4,89,87,8,36
ACC202815,CUST100998,Savings,68759.09,116721.54,,392840.35,4400152.38,538,1.5,4,80,91,5,41
ACC204708,CUST100980,Salary,20642.48,36175.6,-8937,67976.09,2136662.21,565,0.71,1,73,66,7,32
ACC204026,CUST104383,Savings,11739.64,6365.49,2434.23,0,0,572,0,1,93,84,6,39
ACC200724,CUST102860,Fixed Deposit Linked,1626.81,1500,119.77,0,0,571,0,2,94,70,5,35
ACC204907,CUST102278,Savings,955.78,1500,157.43,0,0,483,0,4,100,100,12,43
ACC204573,CUST104671,,68843.14,14218.09,11217.09,0,0,633,0,4,67,36,8,14
ACC204960,CUST100600,,5957.56,2791.97,1585.07,0,0,670,0.01,2,61,53,12,19
ACC204878,CUST101059,Savings,3099.69,2606.26,498.71,0,0,,0,3,98,100,7,41
ACC201735,CUST102211,Savings,98406.04,,19423.21,3235.94,341071.74,597,0.11,5,30,0,18,9
ACC203124,CUST100374,Savings,87341.58,17920.8,15154.69,3336.24,366277.77,614,0.08,3,38,12,19,14
ACC200273,CUST100012,Savings,25900.88,8609.4,7066.51,0,0,609,0.02,,50,40,9,17
ACC202944,CUST103520,Savings,14291.63,72306.64,-17314.39,60977.98,,703,0.54,5,100,86,8,34
ACC204776,CUST104499,Salary,17438.81,6284.78,4874.91,0,0,508,0,2,84,97,8,45
ACC204567,CUST100417,Savings,274756.62,75457.95,37273.31,74732.27,5659511.32,,0.38,2,77,100,9,32
ACC201452,CUST104739,Salary,166515.3,56326.03,22182.4,,3757165.56,595,0.3,,79,99,,42
ACC202715,CUST103799,Savings,500,1500,-607.55,0,,490,0.01,4,55,75,9,27
ACC204245,CUST102551,Salary,238837.2,26721.27,40910.98,6688.17,608325.64,608,0.11,6,81,78,6,27
ACC202692,CUST103199,Savings,3176.68,3023.53,544.12,0,0,,0,3,100,82,9,31
ACC202767,CUST103919,Salary,80973.74,59075.2,26087.38,0,0,745,0,3,,93,15,40
ACC200218,CUST103789,Salary,68083.16,35538.22,11270.27,20300.84,1674346.59,608,0.31,1,89,100,7,31
ACC200239,CUST104863,Salary,10447.89,44783.67,-123831.84,148461.99,1702590.61,542,1.5,4,99,93,11,39
ACC201131,CUST104462,Salary,41241.79,97915.1,-81295.79,138942.01,4264687.48,537,0.82,1,73,57,8,25
ACC204748,CUST101218,Savings,359784.25,116166.26,61516.18,0,0,680,,3,85,59,12,40
ACC203264,CUST100935,Salary,147102.85,36012.21,26161.19,0,0,573,0.02,2,68,77,4,37
ACC202239,CUST103482,Current,14248.53,1971.86,1256.96,0,0,519,0.01,2,67,55,15,32
ACC201383,CUST101545,Fixed Deposit Linked,139030.83,47987.58,18495,0,0,638,0.01,3,89,87,14,35
ACC203074,CUST104972,,254196.59,60535.18,25965.25,,0,,0,3,62,76,6,29
ACC201357,CUST101427,Savings,10694,4433.98,3043.92,0,0,607,0,2,98,87,,32
ACC202630,CUST101382,Savings,4814.59,1500,939.56,0,0,543,0.02,1,85,87,8,29
ACC202832,CUST103560,Current,414312.92,34691.68,35636.21,0,0,576,0.01,3,39,19,,15
ACC200624,CUST104405,Fixed Deposit Linked,12293.66,30267.08,-62363.66,98303.72,1118643.21,462,1.5,2,58,75,14,32
ACC200839,CUST102722,Savings,2727.43,3696.57,336.01,1235.89,26384.46,610,0.29,,58,52,8,21
ACC200323,CUST103044,Fixed Deposit Linked,1187.57,1500,-172.05,0,0,601,0,3,100,100,9,39
ACC204976,CUST102747,Fixed Deposit Linked,23385.16,20070.54,-3027.36,15901.66,477137.14,544,,5,65,67,9,25
ACC201867,CUST100102,Salary,218733.41,75360.39,40665.79,0,0,670,0.01,5,61,70,,24
ACC202826,CUST101100,Salary,13779.27,39923.83,-127887.23,169238.48,3623241.69,516,1.5,2,86,50,5,28
ACC204564,CUST103974,,152023.69,98910.65,29392.37,36595.07,3001513.67,611,0.21,2,46,42,20,14
ACC200437,CUST103912,Salary,92509.62,66747.94,24899.77,0,0,703,0.02,2,85,100,10,28
ACC200119,CUST102351,Savings,4090.55,1500,851.12,0,0,548,0,3,64,79,8,30
ACC204534,CUST104836,Savings,6593.52,2252.9,1030.82,828.54,98454.78,572,0.17,1,94,,9,45
ACC204805,CUST101986,Savings,202629.45,29413.07,48842.14,0,,705,0,2,32,30,13,15
ACC201839,CUST102741,Salary,9828.54,67702.71,-154802.51,,3775243.36,525,1.5,2,70,75,8,32
ACC201026,CUST102834,Salary,214395.2,100296.77,43047.77,0,0,725,0,4,80,76,5,31
ACC203301,CUST104987,Current,4668644.39,543292.85,448923.12,0,0,709,0,2,73,,19,15
ACC204172,CUST104018,Savings,6617.06,4261.7,1574.99,0,0,582,0.07,1,,85,7,23
ACC203101,CUST101472,Savings,19511.82,,-19942.09,45262.09,3332753.75,607,0.51,1,84,70,8,32
ACC200900,CUST100759,Savings,116694.49,16087.68,21563.37,0,0,689,0.04,4,24,14,12,10
ACC204467,CUST104285,Savings,290005.72,89922.05,47496.8,0,0,645,0.01,3,84,,11,
ACC201204,CUST102718,Salary,8640.52,44418.39,-203371.88,220319.79,2531859.64,442,1.5,4,55,85,16,24
ACC204612,CUST102265,Savings,23143.54,2782.05,3452.02,0,0,533,0,2,95,100,5,44
ACC204973,CUST100189,Savings,20133.04,47461.39,-112976.58,165831.7,1904798.81,527,,5,81,70,10,27
ACC204050,CUST102203,Salary,195907.93,78541.92,35034.05,0,0,633,0.03,2,89,100,7,31
ACC200552,CUST103988,Savings,34258.44,43064.89,-24788.86,66916.35,3928454.94,494,0.82,2,92,100,16,34
ACC200406,CUST101874,Salary,25601.41,58763.66,-8332.1,32103.43,366683.62,591,0.35,3,81,83,12,30
ACC204548,CUST101571,Savings,37727.26,9245.77,8738.77,,320597.34,,0.31,2,32,39,11,11
ACC201613,CUST102005,Salary,28490.97,35610.45,-79765.94,108896.13,,505,1.5,2,53,46,13,24
ACC202934,CUST100303,Fixed Deposit Linked,2161.37,1500,327.27,0,,566,0,1,62,59,14,24
ACC203298,CUST100394,Savings,21599.87,,3776,0,0,564,0.03,3,94,100,10,25
ACC202833,CUST103886,Fixed Deposit Linked,69389.31,176559.38,-733782.14,835103.75,18357933.79,543,1.5,2,76,60,14,20
ACC202349,CUST104242,Savings,28046.67,51727.55,-129628.26,,3382533.46,558,1.5,3,50,64,13,21
ACC203109,CUST100837,Savings,2173.12,1500,368.76,0,0,601,0,2,93,94,8,35
ACC201738,CUST101498,Salary,283876.25,39204.86,49109.46,0,0,635,0,3,86,60,9,37
ACC200236,CUST103230,Savings,3824169.28,571175.45,611843.21,0,0,696,1.33,4,50,91,10,36
ACC203163,CUST103685,Salary,12922.87,73105.6,-3888.54,44603.04,3396248.12,629,0.39,5,75,67,15,
ACC200499,CUST103550,Savings,135744.71,42994.7,27693.99,0,0,,0,3,56,52,14,22
ACC203625,CUST101165,Salary,47258.88,63084.63,-5313.72,44624.71,2119589.18,535,0.41,6,89,65,,30
ACC203127,CUST104309,Savings,210771.62,47682.29,34340.87,,686544.29,719,0.21,7,81,66,12,31
ACC200794,CUST104893,,79273.98,25376.02,20745.86,0,0,646,0.04,3,30,18,18,9
ACC203358,CUST102350,Savings,39488.39,20921.06,7777.3,25415.97,1702972.53,586,0.39,3,66,89,15,26
ACC203291,CUST104926,Salary,35676.34,52274.69,-361301.82,419638.98,,611,1.5,1,67,63,,33
ACC203972,CUST102007,Savings,45134.21,79885.46,4860.36,23523.11,1907703.33,706,0.2,2,60,57,13,23
ACC200990,CUST100944,Salary,136006.65,42710.83,16341.18,49648.52,2934700.33,660,0.46,2,84,79,9,17
ACC202435,CUST103880,Salary,133670.42,73435.24,32246.28,0,0,641,0.02,4,94,94,12,32
ACC203376,CUST103678,Current,3117395.84,626064.34,267454.24,0,0,585,0,2,76,,12,16
ACC200390,CUST101578,Savings,46823.58,10392.43,8514.84,0,,650,0,,,4,,5
ACC202400,CUST104489,Salary,5183.45,3527.45,1124.27,1311.31,80449.35,520,0.2,1,62,46,9,18
ACC201217,CUST103365,Salary,,34043,,0,0,649,,5,42,45,10,21
ACC200235,CUST103276,Salary,62933.15,69056.14,-123511,242799.92,2751067.03,543,1.29,2,63,82,10,28
ACC200331,CUST100414,Salary,39224.56,115488.08,-250095.77,314838.35,6852247.97,597,1.5,1,72,91,10,26
ACC203188,CUST101989,Savings,204154.93,35403.78,44170.59,0,0,648,0,2,90,72,8,32
ACC200044,CUST100838,Salary,29459.55,51222.18,-9566.57,96419.84,2123624.33,659,0.72,2,80,84,8,21
ACC204722,CUST101069,Current,452971.8,234940.84,25455.64,111808.45,9654707.83,,0.28,1,,91,9,46
ACC204216,CUST102958,Salary,228007.15,37341.25,,0,0,644,0.03,2,85,96,10,45
ACC203436,CUST101349,NRI,87804.72,270002.82,-977817.79,1195467.69,13617072.05,498,1.5,2,69,88,10,33
ACC203072,CUST102212,Salary,34951.52,25967.05,3476.71,17478.44,555022.3,566,0.42,2,100,94,11,33
ACC203134,CUST104540,Savings,146817.23,33739.22,26510.34,0,0,628,0,,100,91,7,41
ACC204045,CUST100848,Salary,96972.75,15843.73,,5919.48,371708.28,624,0.16,3,47,36,13,12
ACC201594,CUST104286,Savings,132502.65,82424.3,22317.92,27707.22,1714650.67,655,0.23,2,63,77,9,31
ACC200223,CUST103274,Current,249746.69,32267.68,20384.55,0,0,663,0.03,1,24,28,9,10
ACC202891,CUST101681,Savings,135417.99,12514.07,22554.43,0,0,673,0.02,2,47,18,12,13
ACC201245,CUST104141,Salary,66335.54,33607.53,13410.23,0,0,640,0,4,82,82,13,34
ACC201540,CUST103133,Savings,105846.64,38468.31,20281.12,39862.49,1766749.82,579,0.41,1,69,68,,25
ACC203537,CUST104748,Savings,9183.44,2740.3,1423.56,447.59,20000,601,0.05,2,99,100,9,35
ACC204148,CUST104432,Savings,517901.57,47047.25,82421.89,0,0,742,,3,77,64,7,32
ACC202533,CUST102699,NRI,7406.97,2607.23,1837.39,0,0,537,,4,,58,8,31
ACC204944,CUST103943,Savings,483319.34,101917.77,78626.51,0,0,695,0.04,3,64,90,15,
ACC200818,CUST104870,Savings,47384.22,115558.87,-49217,88722.23,3819710.64,648,0.57,2,83,88,13,35
ACC203458,CUST103329,Savings,,80569.5,95980.25,0,0,695,0,2,86,58,8,17
ACC200155,CUST100008,Current,3532928.74,411254.87,254596.33,0,0,715,0.02,2,69,66,13,38
ACC204895,CUST102690,Savings,1539.85,3187.58,265.46,0,0,618,0.03,3,,100,9,35
ACC200248,CUST101782,Current,676920.42,345827.54,-275631.83,533395.58,24723907.57,499,0.88,4,58,39,12,20
ACC203927,CUST101308,Salary,88646.08,59508.06,29290.84,19117.17,1837934.01,691,0.14,1,96,88,8,35
ACC204014,CUST103495,Fixed Deposit Linked,120925.65,78085.55,-82971.99,172787.07,5447840.85,,1.03,3,70,62,10,20
ACC202636,CUST100399,Savings,124514.39,44118.93,20895.92,0,0,675,0.03,4,56,82,12,36
ACC200793,CUST100175,Savings,53240.24,49707.23,,133550.94,4117425.23,545,1.03,1,89,,13,30
ACC201725,CUST101509,Current,114076.66,153381.82,-14259.63,224469.83,17782240.82,623,0.6,1,60,50,14,16
ACC203189,CUST100306,Fixed Deposit Linked,222739.25,110428.34,36593.27,96350.9,6637267.4,640,0.39,2,86,77,17,38
ACC202649,CUST101950,Salary,397772.23,50270.43,60887.81,0,0,623,0.03,2,96,77,8,22
ACC200628,CUST101965,Salary,,75084.77,4351.46,52220.13,4285864.23,665,0.34,2,64,40,16,17
ACC204756,CUST103791,Savings,217994.73,48915.88,36734.85,7260.91,620345.44,680,0.12,3,72,52,7,25
ACC202339,CUST104266,Current,382283.04,,34153.5,0,0,620,0,2,71,49,11,22
ACC204876,CUST103314,Savings,37262.85,51887.42,1022.18,24551.83,2636158.8,652,0.34,4,85,57,13,24
ACC201620,CUST103362,Salary,,56592.75,83813.86,0,0,695,0,2,61,69,14,31
ACC201451,CUST101777,Salary,33713.1,56249.36,,155432.24,1783636.92,536,1.24,2,71,61,10,24
ACC202902,CUST103610,Savings,15128.71,,2576.21,0,0,559,0,5,95,95,7,37
ACC201828,CUST102569,Savings,399764.72,38912.04,67803.68,0,0,703,0,3,91,77,7,35
ACC200826,CUST100927,Current,28066.97,,4520.89,0,,608,0,3,49,54,14,
ACC201639,CUST100508,Current,4007547.46,435601.72,297026.27,0,0,718,0,3,75,100,9,44
ACC203864,CUST102885,Salary,145547.61,31781.53,25507.08,14415.78,,685,0.22,2,70,60,11,38
ACC202913,CUST104889,Fixed Deposit Linked,442875.2,69853.66,40971.54,0,,,0.02,2,66,79,12,30
ACC203791,CUST103538,Savings,553920.73,107606.28,,0,0,688,0.03,2,33,54,14,18
ACC202939,CUST102676,Savings,26366.83,2731.35,4536.32,0,,586,0,1,47,44,11,20
ACC203420,CUST104337,Savings,140309.99,13842.41,21767.18,0,0,644,0.01,3,25,10,15,5
ACC203996,CUST101920,Fixed Deposit Linked,25809.92,31660.87,-103202.24,121433.52,1357311.01,437,1.5,3,81,76,14,26
ACC203767,CUST104295,Fixed Deposit Linked,220780.23,23705.43,36642.34,7907.85,526561.17,644,0.13,2,86,84,6,23
ACC200535,CUST103586,Savings,12076.33,55657.57,-204207.05,235366.14,2627997.67,461,1.5,1,78,70,9,41
ACC202663,CUST100389,Salary,771.35,2566.47,-542.9,2508.59,148494.61,535,0.52,2,100,76,8,41
ACC200154,CUST101860,Salary,225315.3,113448.08,35105.1,0,0,659,0.01,2,81,67,11,29
ACC203241,CUST100427,Salary,128768.34,40579.56,24578.13,0,0,655,0,2,59,50,12,23
ACC203149,CUST104874,,44313.28,37158.93,204.04,19981.79,2163302.88,622,0.34,3,78,85,,19
ACC202952,CUST103323,Savings,225818.75,105443.8,33847.02,0,0,652,0,1,100,60,9,26
ACC201311,CUST100032,Savings,12465.7,4581.52,1734.78,0,,546,0.02,6,93,98,5,41
ACC200322,CUST102107,,115534.8,43729.1,19387.35,0,0,675,,5,60,79,9,26
ACC204110,CUST103367,Salary,182815.71,26229.94,29182.19,0,0,667,0.02,3,43,11,12,13
ACC203330,CUST101050,Savings,153479.52,55299.09,32519.56,0,,692,0.03,2,76,91,,35
ACC203985,CUST103451,Savings,3848.21,1500,593.22,0,0,522,,2,100,93,8,41
ACC201798,CUST103544,Salary,286023.52,135119.07,63057.34,0,0,684,0,4,69,53,11,23
ACC200082,CUST104183,Salary,209751.43,60939.83,63715.8,0,0,663,0,4,100,96,6,37
ACC202560,CUST102598,Savings,143194.82,51638.64,30514.75,0,0,,0.03,2,73,67,14,31
ACC201943,CUST102629,Salary,185065.51,33178.33,36317.68,0,0,692,0,3,86,95,10,29
ACC201988,CUST100658,Savings,8875.1,2019.27,,0,0,529,0,1,66,74,12,30
ACC203536,CUST103632,Savings,7773.11,8648.33,984.24,,0,581,0.03,1,88,90,5,40
ACC201574,CUST102771,Salary,105523.55,52390.48,23151.23,52923.97,3996590.18,609,0.46,3,64,75,9,32
ACC202977,CUST101347,Salary,81352.27,54957.6,14608.34,15706.01,898791.82,593,0.21,3,99,82,7,42
ACC202723,CUST101866,Salary,137276.51,138743.78,11091.46,83718.28,,606,0.34,3,35,40,15,15
ACC203405,CUST102257,Savings,386682.24,183409.08,95410.35,0,0,701,,2,76,87,10,31
ACC202058,CUST103349,Salary,6734.99,21224.09,-1352.58,23676.5,1950904.07,605,0.53,2,63,80,12,33
ACC201762,CUST103303,Savings,24900.11,5216.45,4362.98,0,0,689,0,2,54,49,18,18
ACC201494,CUST100321,Salary,38887.14,72711.22,-28923.88,54839.05,3003100.98,593,0.54,3,74,66,11,22
ACC202080,CUST103102,Savings,756.43,2162.38,-195.07,945.8,41608.27,445,0.31,2,84,99,12,43
ACC201174,CUST103833,Salary,54113.02,18420.29,14893.13,11461.19,356480.26,695,0.22,3,42,26,10,11
ACC204509,CUST102539,,262064.2,49445.21,26776.57,60923.85,2823962.12,559,0.48,2,43,36,16,13
ACC202628,CUST100819,Savings,71652.82,89137.12,-29125.28,142984.15,6550975.34,580,0.72,2,,66,8,26
ACC204261,CUST102397,Current,630250.25,42086.94,41103.51,0,0,657,0.01,2,91,96,11,37
ACC204648,CUST104853,Savings,49817.05,117626.54,-103832.69,165596.1,7237722.5,582,0.84,1,90,91,10,45
ACC200614,CUST104246,Savings,73818.31,316585.29,,363968.19,34952787.58,546,0.67,3,77,67,19,35
ACC203093,CUST100269,,14076.7,2394.85,2305.44,0,0,603,0.02,3,73,70,12,22
ACC203450,CUST104326,Salary,190160.13,85588.79,33745.78,0,0,656,0,1,93,100,8,35
ACC201014,CUST102024,Current,253297.78,242741.66,18455.86,362986,23218846.29,691,0.52,1,,93,7,35
ACC203057,CUST104978,Salary,147842.86,70409.3,28908.4,0,0,575,0,2,61,69,8,25
ACC204794,CUST104736,Savings,,5241.5,570.6,0,0,536,0.03,3,100,100,12,42
ACC203905,CUST100904,Salary,12688.8,,-84311.28,132323.18,4039713.08,478,1.29,1,73,81,12,24
ACC202181,CUST101233,Savings,199436.81,22193.34,32354.07,0,0,685,0,3,45,37,11,14
ACC203418,CUST101265,Salary,407718.12,45654.29,79331.56,0,0,687,0.02,2,55,44,13,26
ACC203100,CUST101447,Savings,86445.42,29217.64,13325.86,0,0,610,0.07,2,100,84,14,28
ACC201211,CUST101438,,297883.45,44305.9,43477.53,0,0,683,0,3,75,78,,24
ACC200634,CUST102067,Salary,1089.83,1500,138.29,0,0,646,0,1,62,57,17,23
ACC201055,CUST102980,,184937.49,43927.19,33283.53,,0,653,0.01,2,40,28,23,12
ACC202340,CUST102533,Savings,431345.56,88740.7,69513.45,0,0,632,0,2,100,85,10,34
ACC200796,CUST100045,,140142.15,19919.36,22073.28,0,0,657,0.01,1,87,72,11,26
ACC204270,CUST101312,Fixed Deposit Linked,8517.33,2042.41,1120.57,0,0,560,0,2,82,92,12,43
ACC202814,CUST103442,Savings,12050.28,25493.7,1679.04,37978.02,2759627.02,,0.58,1,88,100,7,34
ACC204341,CUST102947,Savings,50216.8,55207.52,-222677.31,272110.03,3060918.8,492,1.5,,70,91,8,37
ACC201080,CUST100211,Fixed Deposit Linked,123297.47,45002.53,18448.87,11664.14,,711,0.18,2,79,88,11,44
ACC201654,CUST100299,Salary,500,1500,-499.71,,0,575,0.04,4,100,90,9,44
ACC201607,CUST104265,Savings,187943.17,44278.1,39772.98,0,0,647,0.01,4,93,100,5,31
ACC200144,CUST104487,,20185.84,42630.98,-2728.96,44473.82,947399.39,634,0.5,3,75,73,12,33
ACC204241,CUST104485,Salary,202061.19,78775.24,54654.45,44523.86,5266967.95,658,0.22,5,67,76,11,25
ACC200090,CUST104153,Savings,304860.96,61364.56,68952.83,0,0,698,0.02,1,80,63,17,30
ACC200682,CUST101049,Savings,44082.02,78584.25,-4805.59,41154.02,1915285.32,618,0.36,2,74,50,13,19
ACC204406,CUST101633,Salary,181239.84,75600,26585.08,0,0,690,0.02,2,89,83,8,41
ACC203431,CUST103930,Fixed Deposit Linked,358843.98,43068.9,44244.85,0,0,643,0,3,87,79,10,32
ACC200093,CUST101295,Savings,142563.18,33245.21,23748.46,0,0,657,0.06,3,98,79,9,35
ACC200834,CUST103393,Savings,232012.27,71188.93,34390.34,0,0,666,0,4,74,57,12,33
ACC204791,CUST103369,Savings,5448.96,6422.94,1230.37,1012.82,83306.03,606,0.15,2,86,96,9,44
ACC201400,CUST102021,Savings,9296.07,3447.79,2468.07,649.8,49547.62,562,0.11,6,95,94,10,42
ACC203979,CUST103462,,45493.64,59849.78,-20945.84,119421.33,6696503.37,571,0.81,2,80,70,11,23
ACC202291,CUST103172,Savings,406605,44221.37,70649.85,0,0,687,0.05,1,87,100,12,29
ACC201500,CUST101840,Salary,64500.62,59167.74,5365.18,63677.91,5125396.28,637,0.46,4,80,,14,22
ACC202262,CUST104594,Salary,12834.27,59042.38,-36532.63,76151.62,4571929.68,571,0.76,2,68,82,12,26
ACC201468,CUST100030,Savings,27464.65,39523.4,,59170.76,1762045.84,486,0.8,4,72,82,10,22
ACC203928,CUST104614,Current,261680.01,,-681568,876223.45,19210182.37,591,1.5,2,91,70,9,37
ACC203245,CUST100142,Savings,6573.76,1838.46,1315.44,0,0,595,0.02,1,100,100,8,44
ACC200998,CUST102732,NRI,72131.51,27274.9,18648.44,0,0,587,0.01,2,40,13,11,8
ACC200853,CUST103567,Salary,173345.7,50081.76,34754.99,0,0,659,0.01,6,57,38,8,20
ACC203875,CUST103306,,201363.11,38294.51,46077.21,0,0,706,,1,65,53,12,15
ACC201142,CUST100113,Salary,500,1500,-1535.08,1487.66,44117.66,486,1.04,3,78,100,11,47
ACC202274,CUST101464,Salary,12944.85,39237.66,-100096.28,177346.71,5213153.87,573,1.5,2,65,84,10,45
ACC204497,CUST101388,Savings,77684.34,75171,15452.41,36756.08,2125594.26,707,0.29,2,100,100,13,38
ACC201103,CUST101862,Savings,359282.95,33877.38,54003.36,0,0,602,0.03,2,78,78,14,32
ACC200084,CUST103024,Savings,71424.25,104636.44,-123216.66,201556.77,2281914.83,529,1.09,3,87,55,13,
ACC202210,CUST100883,Current,2277867.39,170202.98,168478.86,0,0,640,0,5,59,63,,25
ACC204210,CUST104027,Current,15441.66,1951.78,,0,0,563,0.02,4,98,94,5,42
ACC204677,CUST102368,Salary,81931.95,32446.13,19661.7,19315.21,1711691.13,581,0.26,1,84,100,14,35
ACC203440,CUST102903,Salary,119278.95,43483.64,36688.89,0,0,,0,4,56,27,7,9
ACC201567,CUST103499,,53477.8,102987.25,-12087.09,52530.51,4322542.38,603,0.34,3,96,81,10,43
ACC201660,CUST104854,Current,160059.02,13901.68,17971.65,0,0,620,0,6,55,27,22,16
ACC201556,CUST103841,Salary,160252.21,32755.12,48741.72,0,0,726,0.08,4,77,75,16,23
ACC203764,CUST104196,Savings,14077.14,53365.68,-115494.09,171153.6,3653509.12,489,1.5,4,58,62,10,18
ACC203584,CUST103564,Savings,,38679.74,15647.69,0,0,659,0.05,3,75,74,10,31
ACC201885,CUST101356,Salary,3939.42,8701.34,381.78,0,0,568,0,4,100,100,12,43
ACC203144,CUST103454,Salary,5209.9,1500,928.38,0,0,526,0.03,2,100,100,7,60
ACC201866,CUST102045,Current,2020383.64,175485.89,156613.6,0,0,729,0.01,2,70,66,16,34
ACC202874,CUST103824,Savings,14800.97,5399.9,2303.36,0,0,641,0,2,61,,5,34
ACC204330,CUST103122,Salary,293641.81,57788.66,46709.83,0,0,711,0,4,72,73,11,27
ACC203588,CUST101607,Savings,556144.78,295689.95,145820.83,176769.28,11853090.69,665,0.25,5,76,64,10,28
ACC203267,CUST104447,Savings,10649.21,1662.77,2021.29,,0,602,0,2,94,86,12,37
ACC202884,CUST103767,Current,404480.96,626851.47,-856639.74,1164703.19,35281721.46,547,1.23,1,100,43,14,22
ACC202890,CUST103967,Savings,139680.3,19836.91,24032.21,0,0,586,,2,49,56,6,10
ACC203007,CUST102358,Savings,101213.1,43657.62,23179.55,0,0,642,0,4,71,72,10,34
ACC201826,CUST100449,Salary,12894.47,63486.87,-176478.51,202975.42,4364917.45,495,1.5,2,65,54,10,18
ACC203923,CUST103996,Current,363431.76,166850.01,-790281.04,1041303.81,22321031.33,492,1.5,4,61,44,19,24
ACC202640,CUST102897,Fixed Deposit Linked,284752.52,47480.11,22235.45,0,0,571,0.01,5,70,76,13,42
ACC201525,CUST101151,Salary,316950.63,48807.73,81476.98,0,0,675,0,1,60,73,11,25
ACC201562,CUST101888,Salary,234850.19,25006.83,39753.64,0,0,681,0,1,72,74,14,
ACC200343,CUST102221,Savings,9581.95,2102.72,1548.56,0,0,625,0,2,95,100,10,31
